,id,title,description,price,condition,brand,link,mobile_link,gtin,mpn,image_link,google_product_category,availability,availability_date,shipping,tax,online_only,expiration_date,product_type,shipping_weight,excluded_destination,color,gender,age_group,item_group_id,additional_image_link,material,pattern,size,size_type,size_system,sale_price,sale_price_effective_date,adwords_grouping,adwords_labels,adwords_redirect,manufacturer,identifier_exists,multipack,is_bundle,adult,promotion_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,shipping_label,shipping_height,shipping_length,shipping_width,unit_pricing_measure,unit_pricing_base_measure,display_ads_similar_id,display_ads_link,display_ads_id,display_ads_title,display_ads_value
260,FPG1260~1003~219~MN,Black Strapless Belted Dress,"A fitted strapless dress featuring a straight neckline, and a wide fabric belt with fabric covered buckle. It has an invisible zipper closure at the back.",349.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/custom-dress-FPG1260~1003~219~MN,,,FPG1260~1003~219~MN,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/49577/large/fame-on-body-images-production_FPG1260_1003_219_MN_1093_original.jpg?1554767701,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Evening,,,Black,female,Adult,FPG1260,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,FPG1261~1013~145~FM,Navy Draped Off Shoulder Dress,"A slim dress featuring a cowl neckline, and an asymmetrical off-shoulder draped sleeve. It has an invisible zipper closure at the back.",279.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/custom-dress-FPG1261~1013~145~FM,,,FPG1261~1013~145~FM,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/49426/large/fame-on-body-images-production_FPG1261_1013_145_FM_674_original.jpg?1554767710,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Evening,,,Navy,female,Adult,FPG1261,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,FPG1262~101~1015~FM,Pale Blue Pleated Side Cutout Dress,"A pleated dress with full skirt featuring a low straight neckline, side cutouts, and fabric ties at the back bodice. It has an invisible zipper closure at the back skirt.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/custom-dress-FPG1262~101~1015~FM,,,FPG1262~101~1015~FM,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/49433/large/fame-on-body-images-production_FPG1262_101_1015_FM_680_original.jpg?1554767790,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Evening,,,Pale Blue,female,Adult,FPG1262,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,fp3052~black-glossy-sequin,Black The Veras Skirt,Dress up your plain white tee with the Veras Skirt. This is a fitted maxi skirt featuring a mermaid-style flare and a covered vent at the back. It has an invisible zip closure.,199.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-the-veras-skirt-1686?color=black-glossy-sequin,,,fp3052~black-glossy-sequin,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/46715/large/fp3052-gs1-front-crop.jpg?1545960449,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Black,female,Adult,fp3052,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,fp3053~olive-sandwashed-silk,Olive The Jaque Pant,"Simple enough to go with everything, cool enough to make a statement. The Jacque is a full-length pant featuring a banded waist, a wide-leg fit, and cuffed pant legs. It has an invisible zip closure.",399.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-the-jaque-pant-1708?color=olive-sandwashed-silk,,,fp3053~olive-sandwashed-silk,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/46646/large/fp3053-sws2-front-crop.jpg?1545960542,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Column,,,Olive,female,Adult,fp3053,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,fp3064~ivory-heavy-stretch-linen,Ivory The Marisol Dress,"Summer in a dress. The Marisol is a midi dress featuring thin straps that cross at the back, a straight neckline, and button detailing down the front. It has an invisible zip closure.",229.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-the-marisol-dress-1720?color=ivory-heavy-stretch-linen,,,fp3064~ivory-heavy-stretch-linen,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/46095/large/fp3064-hsl5-front-crop.jpg?1545960627,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Ivory,female,Adult,fp3064,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,fp3078~meadowlark-light-georgette,Meadowlark The Sumner Dress,"No need to choose sides. The Sumner is a fit-and-flare mini dress featuring thin straps, cutouts at either side, and a flared skirt. It has an invisible zip closure.",229.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-the-sumner-dress-1753?color=meadowlark-light-georgette,,,fp3078~meadowlark-light-georgette,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/46876/large/fp3078-lg64-front-crop.jpg?1545960543,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Meadowlark,female,Adult,fp3078,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,fp3084~burgundy-light-georgette,Burgundy Plunging Tiered Maxi,"A formal maxi dress featuring a plunging neckline, a defined waist, and a tiered skirt with a side split. It has an invisible zipper with a hook and eye closure.",289.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-plunging-tiered-maxi-1858?color=burgundy-light-georgette,,,fp3084~burgundy-light-georgette,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/48228/large/fp3084-LG5-FRONT-CROP.jpg?1545963405,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,2-3 weeks,,,Burgundy,female,Adult,fp3084,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,fp3088~black-double-windowpane-suiting,Black Double Breasted Dress,A double-breasted formal maxi length vest-style dress. It features button closures and splits at either side. Some images shown with customization: add long sleeves.,349.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-double-breasted-dress-1811?color=black-double-windowpane-suiting,,,fp3088~black-double-windowpane-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47749/large/fp3088-DWS1-FRONT-CROP.jpg?1545962164,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Black,female,Adult,fp3088,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,fp3091~black-heavy-georgette,Black O Ring Belt Jumpsuit,"A full-length jumpsuit featuring a separate bandana-style scarf, an open back, and a wide-leg fit. It has a belt with tortoise-shell buckle and an invisible zipper with a hook and eye closure.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-o-ring-belt-jumpsuit-1810?color=black-heavy-georgette,,,fp3091~black-heavy-georgette,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47801/large/fp3091-HG1-FRONT-CROP.jpg?1545962136,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Jumpsuit,,,Black,female,Adult,fp3091,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,fp3102~burgundy-light-georgette,Burgundy Strappy Tiered Set,"A pleated two-piece set featuring a crop top and a high-waisted, ankle-length tiered skirt. It has an invisible zipper and a hook and eye closure.",399.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-strappy-tiered-set-1809?color=burgundy-light-georgette,,,fp3102~burgundy-light-georgette,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47939/large/fp3102-LG5-FRONT-CROP.jpg?1545962065,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Burgundy,female,Adult,fp3102,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,fp3102~picasso-black-light-georgette,Picasso Black Strappy Tiered Set,"A pleated two-piece set featuring a crop top and a high-waisted, ankle-length tiered skirt. It has an invisible zipper and a hook and eye closure.",399.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-strappy-tiered-set-1809?color=picasso-black-light-georgette,,,fp3102~picasso-black-light-georgette,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47936/large/fp3102-LG95-FRONT-CROP.jpg?1545962094,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Picasso Black,female,Adult,fp3102,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,fp3106~ice-grey-linen,Ice Grey The Gable Dress,Soft and sweet. The Gable is a fit-and-flare midi dress featuring a plunging neckline and a softly flared skirt. It has button closures at the waist.,199.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-the-gable-dress-1715?color=ice-grey-linen,,,fp3106~ice-grey-linen,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/46977/large/fp3106-l5-front-crop.jpg?1545960589,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Ice Grey,female,Adult,fp3106,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,fp3107~blue-violet-linen,Blue Violet The Maeva Dress,"Throw it on and go. The Maeva is a wrap-style knee length dress featuring a plunging neckline, an open back, and a tie belt at the waist. It has an invisible zip closure.",179.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-the-maeva-dress-1713?color=blue-violet-linen,,,fp3107~blue-violet-linen,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/46151/large/fp3107-l14-front-crop.jpg?1545960558,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Blue Violet,female,Adult,fp3107,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,fp3108~ivory-linen,Ivory The Carter Dress,"Let's make this simple. The Carter is a wrap style midi dress featuring a crossover neckline and back line, a tie belt at the waist, and a softly flared skirt. It has an invisible zip closure.",169.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-the-carter-dress-1712?color=ivory-linen,,,fp3108~ivory-linen,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/49783/large/fp3108-l1-front-crop.jpg?1553475425,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Wrap,,,Ivory,female,Adult,fp3108,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,fp3114~picasso-navy-heavy-georgette,Picasso Navy Buttoned Petti Dress,"A petti-length shirt-dress feauturing a high collar, button closures, and a matching fabric belt.",279.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-buttoned-petti-dress-1807?color=picasso-navy-heavy-georgette,,,fp3114~picasso-navy-heavy-georgette,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47822/large/fp3114-HG62-FRONT-CROP.jpg?1545962039,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,2-3 weeks,,,Picasso Navy,female,Adult,fp3114,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,fp3118~grey-houndstooth-suiting,Grey Strappy Suiting Crop,"A crop top featuring narrow adjustable straps, defined cups, and aback zip closure with snaps.",149.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-strappy-suiting-crop-1805?color=grey-houndstooth-suiting,,,fp3118~grey-houndstooth-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47788/large/fp3118-HTS1-FRONT-CROP.jpg?1545961967,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Grey,female,Adult,fp3118,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,fp3119~grey-houndstooth-suiting,Grey Seamed Waist Pant,"A full-length pant featuring angled welt pockets, and a nylon zip with a hook and bar closure.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-seamed-waist-pant-1804?color=grey-houndstooth-suiting,,,fp3119~grey-houndstooth-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47917/large/fp3119-HTS1-FRONT-CROP.jpg?1545961939,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Grey,female,Adult,fp3119,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,fp3119~rosewood-soft-tencel-suiting,Rosewood Seamed Waist Pant,"A full-length pant featuring angled welt pockets, and a nylon zip with a hook and bar closure.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-seamed-waist-pant-1804?color=rosewood-soft-tencel-suiting,,,fp3119~rosewood-soft-tencel-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47922/large/fp3119-STS2-FRONT-CROP.jpg?1545961891,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Rosewood,female,Adult,fp3119,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,fp3119~sky-blue-soft-tencel-suiting,Sky Blue Seamed Waist Pant,"A full-length pant featuring angled welt pockets, and a nylon zip with a hook and bar closure.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-seamed-waist-pant-1804?color=sky-blue-soft-tencel-suiting,,,fp3119~sky-blue-soft-tencel-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47920/large/fp3119-STS3-FRONT-CROP.jpg?1545961915,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Sky Blue,female,Adult,fp3119,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,fp3120~black-windowpane-suiting,Black Single Breasted Blazer,"A blazer-style jacket featuring shoulder pads, pockets, and button closures at the waist and sleeve cuffs.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-single-breasted-blazer-1803?color=black-windowpane-suiting,,,fp3120~black-windowpane-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47641/large/fp3120-WS1-FRONT-CROP.jpg?1545961839,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,2-3 weeks,,,Black,female,Adult,fp3120,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,fp3120~grey-glen-plaid-suiting,Grey Single Breasted Blazer,"A blazer-style jacket featuring shoulder pads, pockets, and button closures at the waist and sleeve cuffs.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-single-breasted-blazer-1803?color=grey-glen-plaid-suiting,,,fp3120~grey-glen-plaid-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47644/large/fp3120-GPS1-FRONT-CROP.jpg?1545961857,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,2-3 weeks,,,Grey,female,Adult,fp3120,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,fp3120~rosewood-soft-tencel-suiting,Rosewood Single Breasted Blazer,"A blazer-style jacket featuring shoulder pads, pockets, and button closures at the waist and sleeve cuffs.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-single-breasted-blazer-1803?color=rosewood-soft-tencel-suiting,,,fp3120~rosewood-soft-tencel-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47643/large/fp3120-STS2-FRONT-CROP.jpg?1545961813,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,2-3 weeks,,,Rosewood,female,Adult,fp3120,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,fp3120~sky-blue-soft-tencel-suiting,Sky Blue Single Breasted Blazer,"A blazer-style jacket featuring shoulder pads, pockets, and button closures at the waist and sleeve cuffs.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-single-breasted-blazer-1803?color=sky-blue-soft-tencel-suiting,,,fp3120~sky-blue-soft-tencel-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47640/large/fp3120-STS3-FRONT-CROP.jpg?1545961782,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,2-3 weeks,,,Sky Blue,female,Adult,fp3120,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,fp3123~grey-glen-plaid-suiting,Grey Corset Maxi Dress,"A formal maxi length dress featuring a sweetheart neckline with defined cups, narrow adjustable straps, a defined waist, and a full skirt with a side split. It has an invisible zip closure. Some images shown with customization: double windowpane suiting.",349.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-corset-maxi-dress-1802?color=grey-glen-plaid-suiting,,,fp3123~grey-glen-plaid-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47841/large/fp3123-GPS1-FRONT-CROP.jpg?1545961767,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Grey,female,Adult,fp3123,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,fp3124~grey-glen-plaid-suiting,Grey Straight Leg Pant,"A full-length pant featuring a banded waist with a button tab, and a straight-leg fit. It has a nylon zip wth hook and bar closure.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-straight-leg-pant-1801?color=grey-glen-plaid-suiting,,,fp3124~grey-glen-plaid-suiting,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47881/large/fp3124-GPS1-FRONT-CROP.jpg?1545961738,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Column,,,Grey,female,Adult,fp3124,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,fp3126~navy-matte-satin,Navy The Zarita Dress,"Where comfort meets cool-factor. The Zarita is a wrap-style maxi dress featuring a plunging neckline, flattering draping across the bodice, and an open back with corset-inspired lacing. It has an invisible zip closure.",299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-the-zarita-dress-1661?color=navy-matte-satin,,,fp3126~navy-matte-satin,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47517/large/fp3126-ms22-crop.jpg?1545960194,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Navy,female,Adult,fp3126,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,fp3134~black-satin-back-twill,Black Draped Maxi Jumpsuit,A full-length jumpsuit featuring a high draped neckline and wide cross-back panels. The pant features a defined waist and wide-leg fit. It has an invisible zipper closure.,299.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-draped-maxi-jumpsuit-1857?color=black-satin-back-twill,,,fp3134~black-satin-back-twill,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/48213/large/fp3134-SBT1-FRONT-CROP.jpg?1545963374,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Jumpsuit,,,Black,female,Adult,fp3134,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,fp3140~cherry-blossom-light-georgette,Cherry Blossom Pleated Maxi Dress,"A formal maxi length pleated dress featuring a plunging neckline, separate belt with tortoise-shell ring, and voluminous long sleeves. It has an invisible zipper with a hook and eye closure.",499.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-pleated-maxi-dress-1798?color=cherry-blossom-light-georgette,,,fp3140~cherry-blossom-light-georgette,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47729/large/fp3140-LG87-FRONT-CROP.jpg?1545961645,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,Hourglass,,,Cherry Blossom,female,Adult,fp3140,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,fp3142~navy-soft-tulle,Navy Pleated Cut Out Gown,"A pleated maxi dress featuring a V neckline, a banded waist with cut outs at either side, an open back panel, and a full tiered skirt with split. It has an invisible zipper and covered button closures.",279.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-pleated-cut-out-gown-1832?color=navy-soft-tulle,,,fp3142~navy-soft-tulle,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/48304/large/fp3142-ST22-FRONT-CROP.jpg?1545962807,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,2-3 weeks,,,Navy,female,Adult,fp3142,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,fp3150~bardot-dot-olive-heavy-georgette,Bardot Dot Olive Drop Waist Vest Dress,"A midi-legth double breasted vest-style dress. It features button closures, a drop waist fit, and a pleated skirt.",249.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-drop-waist-vest-dress-1795?color=bardot-dot-olive-heavy-georgette,,,fp3150~bardot-dot-olive-heavy-georgette,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47815/large/fp3150-HG64-FRONT-CROP.jpg?1545961557,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,2-3 weeks,,,Bardot Dot Olive,female,Adult,fp3150,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,fp3150~versailles-olive-heavy-georgette,Versailles Olive Drop Waist Vest Dress,"A midi-legth double breasted vest-style dress. It features button closures, a drop waist fit, and a pleated skirt.",249.0,new,Fame&Partners,https://www.fameandpartners.com/dresses/dress-drop-waist-vest-dress-1795?color=versailles-olive-heavy-georgette,,,fp3150~versailles-olive-heavy-georgette,https://d2ta5pga3sqz6i.cloudfront.net/spree/products/47813/large/fp3150-HG77-FRONT-CROP.jpg?1545961532,Apparel & Accessories > Clothing > Dresses,in stock,,,,,,2-3 weeks,,,Versailles Olive,female,Adult,fp3150,,,,US 0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
